trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
672,False,"{'a': 0.999, 'e': 0.5105145071914643}",25,13,20.846124939456395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.999, 'e': 0.5100039926842728}",25,0,-57.98925150291917,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
674,False,"{'a': 0.999, 'e': 0.5094939886915886}",25,19,4.020709957609493,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.999, 'e': 0.508984494702897}",25,0,-50.14661026267305,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
676,False,"{'a': 0.999, 'e': 0.508475510208194}",20,0,-145.7291896721001,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
677,False,"{'a': 0.999, 'e': 0.5079670346979859}",20,9,-2.0959556077423063,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
678,False,"{'a': 0.999, 'e': 0.5074590676632879}",35,1,-20.934628251945572,"{0: 30, 1: 2, 2: 1, 3: 0, 4: 1}",1
679,False,"{'a': 0.999, 'e': 0.5069516085956246}",25,18,-44.78778768386073,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
680,False,"{'a': 0.999, 'e': 0.506444656987029}",25,0,-14.996055332886346,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
681,False,"{'a': 0.999, 'e': 0.5059382123300419}",25,0,-37.665244140561214,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
682,False,"{'a': 0.999, 'e': 0.5054322741177119}",30,8,-16.7421138606767,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
683,False,"{'a': 0.999, 'e': 0.5049268418435942}",25,0,-74.2204786540772,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
684,False,"{'a': 0.999, 'e': 0.5044219150017506}",25,7,12.14570973043565,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
685,False,"{'a': 0.999, 'e': 0.5039174930867488}",20,3,-47.19964389097211,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 0}",1
686,False,"{'a': 0.999, 'e': 0.5034135755936621}",20,8,13.680811694417137,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.999, 'e': 0.5029101620180684}",30,17,-75.52018597188399,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 1}",1
688,False,"{'a': 0.999, 'e': 0.5024072518560504}",35,11,4.550917297362672,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 0}",1
689,False,"{'a': 0.999, 'e': 0.5019048446041943}",20,0,-9.353034199453798,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
690,False,"{'a': 0.999, 'e': 0.50140293975959}",20,0,-32.212999610713,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
691,False,"{'a': 0.999, 'e': 0.5009015368198305}",20,14,10.6117216718382,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.999, 'e': 0.5004006352830107}",20,0,-63.51009536993777,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
693,False,"{'a': 0.999, 'e': 0.49990023464772765}",30,19,-14.989816492292036,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
694,False,"{'a': 0.999, 'e': 0.49940033441307996}",20,0,-82.65567675647985,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
695,False,"{'a': 0.999, 'e': 0.49890093407866687}",20,0,-25.140294071103586,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
696,False,"{'a': 0.999, 'e': 0.4984020331445882}",20,10,8.373488642764148,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
697,False,"{'a': 0.999, 'e': 0.4979036311114436}",30,16,-9.424280106595518,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
698,False,"{'a': 0.999, 'e': 0.4974057274803322}",25,0,16.239034367797284,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
699,False,"{'a': 0.999, 'e': 0.4969083217528518}",30,8,-11.484446985221627,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
700,False,"{'a': 0.999, 'e': 0.49641141343109896}",20,0,-35.341097389142746,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
701,False,"{'a': 0.999, 'e': 0.49591500201766786}",20,6,10.965670815060854,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
702,False,"{'a': 0.999, 'e': 0.4954190870156502}",20,4,-27.182690394918097,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
703,False,"{'a': 0.999, 'e': 0.49492366792863457}",25,0,2.0315736345080735,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
704,False,"{'a': 0.999, 'e': 0.49442874426070593}",25,0,-47.69819915359437,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
705,False,"{'a': 0.999, 'e': 0.49393431551644523}",30,6,-15.283948560117198,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 0}",1
706,False,"{'a': 0.999, 'e': 0.49344038120092876}",25,0,-57.599992599418584,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
707,False,"{'a': 0.999, 'e': 0.49294694081972784}",30,0,-55.33681873984037,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
708,False,"{'a': 0.999, 'e': 0.4924539938789081}",20,0,25.741991330175136,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
709,False,"{'a': 0.999, 'e': 0.4919615398850292}",25,0,-72.14916556950999,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
710,False,"{'a': 0.999, 'e': 0.49146957834514415}",25,0,-22.321835901868337,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
711,False,"{'a': 0.999, 'e': 0.49097810876679904}",30,0,-96.44553501320932,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",0
712,False,"{'a': 0.999, 'e': 0.49048713065803223}",20,0,-21.258501633799057,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
713,False,"{'a': 0.999, 'e': 0.4899966435273742}",20,0,-34.13262469166448,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
714,False,"{'a': 0.999, 'e': 0.4895066468838468}",20,0,19.829554914588492,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
715,False,"{'a': 0.999, 'e': 0.48901714023696297}",20,14,-2.6836810543194467,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
716,False,"{'a': 0.999, 'e': 0.488528123096726}",25,11,-73.14949054220054,"{0: 10, 1: 1, 2: 0, 3: 2, 4: 1}",1
717,False,"{'a': 0.999, 'e': 0.4880395949736293}",20,6,-68.61738971487063,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 1}",1
718,False,"{'a': 0.999, 'e': 0.48755155537865563}",20,4,21.989750531978153,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.999, 'e': 0.487064003823277}",20,1,-75.02967292807584,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 1}",1
720,False,"{'a': 0.999, 'e': 0.4865769398194537}",25,4,10.615839468193217,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
721,False,"{'a': 0.999, 'e': 0.48609036287963425}",25,0,-41.9275597895266,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
722,False,"{'a': 0.999, 'e': 0.48560427251675464}",20,0,-88.87567919381898,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
723,False,"{'a': 0.999, 'e': 0.4851186682442379}",25,18,12.177368527793465,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.999, 'e': 0.48463354957599364}",30,19,-11.069616526931807,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
725,False,"{'a': 0.999, 'e': 0.48414891602641763}",30,5,-49.927616241904346,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",1
726,False,"{'a': 0.999, 'e': 0.48366476711039125}",20,0,7.266335389597062,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
727,False,"{'a': 0.999, 'e': 0.4831811023432808}",20,1,-6.0044950888220345,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 0}",1
728,False,"{'a': 0.999, 'e': 0.4826979212409376}",20,0,-41.86515088155713,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
729,False,"{'a': 0.999, 'e': 0.48221522331969663}",30,0,-68.22572176205665,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 2}",0
730,False,"{'a': 0.999, 'e': 0.4817330080963769}",20,8,-9.78973902850305,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
731,False,"{'a': 0.999, 'e': 0.48125127508828053}",25,0,16.567329106092533,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
732,False,"{'a': 0.999, 'e': 0.4807700238131923}",25,4,10.212253908375832,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
733,False,"{'a': 0.999, 'e': 0.4802892537893791}",25,2,-55.836475967289694,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 2}",1
734,False,"{'a': 0.999, 'e': 0.4798089645355897}",20,12,11.555649913254893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.999, 'e': 0.4793291555710541}",20,10,5.6241518072477925,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
736,False,"{'a': 0.999, 'e': 0.47884982641548307}",20,0,-113.76596549223682,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
737,False,"{'a': 0.999, 'e': 0.4783709765890676}",30,3,-92.85237736192445,"{0: 19, 1: 2, 2: 3, 3: 2, 4: 1}",1
738,False,"{'a': 0.999, 'e': 0.4778926056124785}",25,12,-2.6647502472383002,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
739,False,"{'a': 0.999, 'e': 0.477414713006866}",25,0,-74.07145378773541,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
740,False,"{'a': 0.999, 'e': 0.47693729829385917}",25,0,-3.1107553817002107,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
741,False,"{'a': 0.999, 'e': 0.47646036099556527}",20,0,-27.811295437314367,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
742,False,"{'a': 0.999, 'e': 0.47598390063456975}",20,0,-60.24247669836306,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
743,False,"{'a': 0.999, 'e': 0.47550791673393517}",20,3,16.465567403787386,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
744,False,"{'a': 0.999, 'e': 0.4750324088172012}",30,13,-34.86142671615626,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
745,False,"{'a': 0.999, 'e': 0.474557376408384}",20,7,-1.5336882427484115,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
746,False,"{'a': 0.999, 'e': 0.47408281903197563}",30,0,-28.139230681371895,"{0: 22, 1: 4, 2: 4, 3: 0, 4: 0}",0
747,False,"{'a': 0.999, 'e': 0.47360873621294364}",20,3,13.875118675529837,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.999, 'e': 0.4731351274767307}",20,0,15.253091828713648,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
749,False,"{'a': 0.999, 'e': 0.472661992349254}",20,0,-15.791351244194898,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
750,False,"{'a': 0.999, 'e': 0.47218933035690475}",25,0,-46.48199645510208,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
751,False,"{'a': 0.999, 'e': 0.4717171410265478}",20,3,-40.0161930309725,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
752,False,"{'a': 0.999, 'e': 0.47124542388552126}",20,12,-0.8763692310662834,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
753,False,"{'a': 0.999, 'e': 0.4707741784616358}",30,12,2.709482561020385,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
754,False,"{'a': 0.999, 'e': 0.47030340428317413}",30,0,-66.68760254851692,"{0: 20, 1: 4, 2: 5, 3: 1, 4: 0}",0
755,False,"{'a': 0.999, 'e': 0.46983310087889096}",20,0,28.182826737748286,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
756,False,"{'a': 0.999, 'e': 0.46936326777801207}",25,0,-150.52463818300598,"{0: 18, 1: 1, 2: 1, 3: 2, 4: 3}",0
757,False,"{'a': 0.999, 'e': 0.46889390451023405}",20,0,-35.4982701195144,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
758,False,"{'a': 0.999, 'e': 0.4684250106057238}",20,10,-96.11924275129284,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 2}",1
759,False,"{'a': 0.999, 'e': 0.4679565855951181}",30,2,-65.20662614340971,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 1}",1
760,False,"{'a': 0.999, 'e': 0.467488629009523}",20,0,10.923382099224394,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
761,False,"{'a': 0.999, 'e': 0.46702114038051346}",20,0,13.56372211221381,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
762,False,"{'a': 0.999, 'e': 0.4665541192401329}",25,0,-70.37239109761694,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
763,False,"{'a': 0.999, 'e': 0.4660875651208928}",25,15,7.215589641540952,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
764,False,"{'a': 0.999, 'e': 0.4656214775557719}",30,13,-2.248686835323908,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
765,False,"{'a': 0.999, 'e': 0.46515585607821613}",20,7,-37.70019000420749,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
766,False,"{'a': 0.999, 'e': 0.46469070022213793}",30,0,-92.98587042943407,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",0
767,False,"{'a': 0.999, 'e': 0.4642260095219158}",20,0,-15.387782065307391,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
768,False,"{'a': 0.999, 'e': 0.46376178351239383}",30,0,-17.735126934380062,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
769,False,"{'a': 0.999, 'e': 0.46329802172888146}",30,0,-22.910189617170403,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
770,False,"{'a': 0.999, 'e': 0.46283472370715256}",30,16,-6.602614272295615,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
771,False,"{'a': 0.999, 'e': 0.46237188898344544}",20,11,-6.7556915882742175,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.999, 'e': 0.461909517094462}",30,0,-22.82861231708033,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
773,False,"{'a': 0.999, 'e': 0.4614476075773675}",20,14,12.902719945114008,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.999, 'e': 0.46098615996979014}",20,0,-32.9231082029996,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
775,False,"{'a': 0.999, 'e': 0.46052517380982033}",20,8,-11.784880277038942,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
776,False,"{'a': 0.999, 'e': 0.46006464863601054}",25,16,-66.49973775062001,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
777,False,"{'a': 0.999, 'e': 0.4596045839873745}",25,13,-26.939503411803607,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
778,False,"{'a': 0.999, 'e': 0.45914497940338717}",30,18,-1.0918256945326792,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.999, 'e': 0.45868583442398375}",20,0,-65.95016007072746,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
780,False,"{'a': 0.999, 'e': 0.45822714858955976}",25,0,-17.234247168696854,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
781,False,"{'a': 0.999, 'e': 0.4577689214409702}",20,7,-52.04470178063717,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
782,False,"{'a': 0.999, 'e': 0.45731115251952925}",30,0,-34.77254658449195,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
783,False,"{'a': 0.999, 'e': 0.45685384136700974}",30,14,-5.185408185233938,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
784,False,"{'a': 0.999, 'e': 0.45639698752564273}",20,0,10.239473153699088,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
785,False,"{'a': 0.999, 'e': 0.4559405905381171}",20,0,-2.866976747037736,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
786,False,"{'a': 0.999, 'e': 0.4554846499475789}",25,0,-42.16677210922297,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
787,False,"{'a': 0.999, 'e': 0.4550291652976314}",30,0,-42.999913563799446,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
788,False,"{'a': 0.999, 'e': 0.4545741361323337}",35,22,-57.17105587559736,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
789,False,"{'a': 0.999, 'e': 0.4541195619962014}",20,14,9.387292096179717,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.999, 'e': 0.4536654424342052}",20,1,-1.0849140661999301,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
791,False,"{'a': 0.999, 'e': 0.453211776991771}",30,21,-47.42084786441148,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
792,False,"{'a': 0.999, 'e': 0.45275856521477925}",30,6,-14.664743791991958,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 0}",1
793,False,"{'a': 0.999, 'e': 0.45230580664956443}",25,4,-85.18617871368127,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 2}",1
794,False,"{'a': 0.999, 'e': 0.45185350084291487}",25,0,9.155551222308809,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
795,False,"{'a': 0.999, 'e': 0.45140164734207194}",30,7,-3.8856780009701835,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 0}",1
796,False,"{'a': 0.999, 'e': 0.4509502456947299}",20,14,4.911737111927577,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.999, 'e': 0.45049929544903516}",30,0,-54.99333165931292,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
798,False,"{'a': 0.999, 'e': 0.4500487961535861}",25,4,-91.93285687633791,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 2}",1
799,False,"{'a': 0.999, 'e': 0.44959874735743255}",25,11,-70.8224941384156,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
800,False,"{'a': 0.999, 'e': 0.4491491486100751}",30,16,26.849445532274903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.999, 'e': 0.44869999946146505}",20,0,3.7096988341126487,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
802,False,"{'a': 0.999, 'e': 0.44825129946200354}",25,0,-69.14723411471566,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
803,False,"{'a': 0.999, 'e': 0.4478030481625416}",35,3,-90.16700714494603,"{0: 27, 1: 0, 2: 1, 3: 2, 4: 2}",1
804,False,"{'a': 0.999, 'e': 0.447355245114379}",20,0,-9.643446095725693,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
805,False,"{'a': 0.999, 'e': 0.44690788986926466}",30,6,13.743510211904773,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
806,False,"{'a': 0.999, 'e': 0.4464609819793954}",20,3,-42.40378146763528,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
807,False,"{'a': 0.999, 'e': 0.44601452099741595}",20,0,16.514362098448974,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
808,False,"{'a': 0.999, 'e': 0.44556850647641855}",25,7,-78.56294679584995,"{0: 13, 1: 0, 2: 2, 3: 2, 4: 1}",1
809,False,"{'a': 0.999, 'e': 0.4451229379699421}",20,0,-14.210942430777985,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
810,False,"{'a': 0.999, 'e': 0.4446778150319722}",20,14,-3.31816321507231,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.999, 'e': 0.44423313721694024}",25,11,-22.06338594268583,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
812,False,"{'a': 0.999, 'e': 0.44378890407972327}",20,0,-77.7274192056544,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
813,False,"{'a': 0.999, 'e': 0.44334511517564357}",30,0,-43.35373227682722,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
814,False,"{'a': 0.999, 'e': 0.44290177006046794}",25,18,-0.8021520301577403,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.999, 'e': 0.4424588682904074}",25,2,-5.806668776695061,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 0}",1
816,False,"{'a': 0.999, 'e': 0.44201640942211706}",35,0,-42.932384427973794,"{0: 29, 1: 2, 2: 3, 3: 0, 4: 1}",0
817,False,"{'a': 0.999, 'e': 0.4415743930126949}",25,0,-70.24518723868073,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
818,False,"{'a': 0.999, 'e': 0.44113281861968223}",20,0,9.060912742860289,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
819,False,"{'a': 0.999, 'e': 0.44069168580106255}",30,0,-92.67006780858983,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",0
820,False,"{'a': 0.999, 'e': 0.4402509941152615}",20,6,-25.535937383785775,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
821,False,"{'a': 0.999, 'e': 0.4398107431211462}",25,3,-6.306435807114662,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
822,False,"{'a': 0.999, 'e': 0.4393709323780251}",20,13,-4.616780192003722,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
823,False,"{'a': 0.999, 'e': 0.43893156144564704}",20,2,-6.964642722684326,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
824,False,"{'a': 0.999, 'e': 0.4384926298842014}",35,15,-58.3557401879882,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",1
825,False,"{'a': 0.999, 'e': 0.4380541372543172}",25,12,21.690662627299425,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.999, 'e': 0.4376160831170629}",20,1,-18.01222047344295,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
827,False,"{'a': 0.999, 'e': 0.4371784670339458}",25,0,-58.826059309236264,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
828,False,"{'a': 0.999, 'e': 0.43674128856691186}",20,0,19.710617261990073,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
829,False,"{'a': 0.999, 'e': 0.43630454727834495}",30,15,-6.361713460682921,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
830,False,"{'a': 0.999, 'e': 0.4358682427310666}",20,9,-70.12144355701248,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
831,False,"{'a': 0.999, 'e': 0.43543237448833555}",20,0,-53.6675308982901,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
832,False,"{'a': 0.999, 'e': 0.4349969421138472}",20,0,-74.67937944127061,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
833,False,"{'a': 0.999, 'e': 0.43456194517173335}",20,0,-129.90969545243576,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
834,False,"{'a': 0.999, 'e': 0.43412738322656164}",25,0,-46.30733400399156,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
835,False,"{'a': 0.999, 'e': 0.43369325584333507}",25,10,-49.25071254755308,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 1}",1
836,False,"{'a': 0.999, 'e': 0.4332595625874917}",20,11,-7.465551062360358,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
837,False,"{'a': 0.999, 'e': 0.43282630302490427}",20,1,-17.120755028088745,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
838,False,"{'a': 0.999, 'e': 0.43239347672187933}",20,0,2.258533505653954,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
839,False,"{'a': 0.999, 'e': 0.4319610832451575}",20,0,-44.94571859373432,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
840,False,"{'a': 0.999, 'e': 0.4315291221619123}",20,10,-25.959099625932318,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
841,False,"{'a': 0.999, 'e': 0.43109759303975037}",20,0,-4.4158793422061215,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
842,False,"{'a': 0.999, 'e': 0.43066649544671065}",25,19,1.258444590413197,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
843,False,"{'a': 0.999, 'e': 0.43023582895126394}",20,12,13.180335068377858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.999, 'e': 0.42980559312231265}",20,13,-10.237959537627065,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
845,False,"{'a': 0.999, 'e': 0.42937578752919037}",25,1,9.081051238140619,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
846,False,"{'a': 0.999, 'e': 0.42894641174166115}",30,3,22.472891131595794,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.999, 'e': 0.4285174653299195}",25,3,-86.07591160151779,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 2}",1
848,False,"{'a': 0.999, 'e': 0.42808894786458956}",20,7,6.980208753972429,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
849,False,"{'a': 0.999, 'e': 0.427660858916725}",25,16,15.646814546261297,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.999, 'e': 0.42723319805780824}",20,6,0.8710625204084979,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
851,False,"{'a': 0.999, 'e': 0.4268059648597505}",20,13,0.42987479495645853,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
852,False,"{'a': 0.999, 'e': 0.4263791588948907}",30,16,-32.01222967820219,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
853,False,"{'a': 0.999, 'e': 0.4259527797359958}",30,2,40.79989154218743,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.999, 'e': 0.4255268269562598}",20,0,-0.012223369733413314,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
855,False,"{'a': 0.999, 'e': 0.4251013001293036}",25,6,-13.144782821763219,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
